4076,"井之上 ",687
4077,"黒羽 ",687
4078,"松見 ",686
4079,"栫 ",686
4080,"鍵谷 ",686
4081,"安居 ",686
4082,"大元 ",686
4083,"北郷 ",686
4084,"赤穂 ",686
4085,"三留 ",685
4086,"板津 ",685
4087,"坂川 ",685
4088,"唐澤 ",685
4089,"湯澤 ",685
4090,"秋沢 ",685
4091,"吉冨 ",684
4092,"石元 ",684
4093,"石尾 ",683
4094,"赤司 ",683
4095,"松長 ",683
4096,"大部 ",683
4097,"竜田 ",683
4098,"石郷岡 ",682
4099,"森実 ",682
4100,"蒲池 ",682
4101,"園 ",682
4102,"崎原 ",681
4103,"白藤 ",681
4104,"塩山 ",681
4105,"寺原 ",680
4106,"勝間 ",680
4107,"大曽根 ",680
4108,"芳川 ",680
4109,"四戸 ",680
4110,"町井 ",679
4111,"松延 ",679
4112,"田北 ",679
4113,"倉石 ",679
4114,"西巻 ",679
4115,"王 ",678
4116,"本 ",678
4117,"堀岡 ",677
4118,"大川内 ",677
4119,"朝山 ",677
4120,"菊井 ",677
4121,"鶴野 ",677
4122,"川出 ",677
4123,"山 ",677
4124,"開 ",676
4125,"芹田 ",676
4126,"嶋野 ",674
4127,"師岡 ",674
4128,"庭山 ",674
4129,"藤浦 ",674
4130,"犬伏 ",674
4131,"小屋 ",674
4132,"末木 ",673
4133,"輿水 ",672
4134,"三ツ木 ",672
4135,"大栗 ",672
4136,"高根沢 ",671
4137,"福浦 ",671
4138,"川浦 ",671
4139,"朝岡 ",670
4140,"澁谷 ",669
4141,"正村 ",669
4142,"成澤 ",668
4143,"小金沢 ",668
4144,"野々垣 ",668
4145,"出羽 ",668
4146,"澤野 ",668
4147,"古堅 ",667
4148,"小淵 ",667
4149,"野平 ",667
4150,"八塚 ",667
4151,"伊佐治 ",667
4152,"水流 ",667
4153,"矢原 ",666
4154,"布田 ",666
4155,"光野 ",665
4156,"久光 ",665
4157,"牧島 ",665
4158,"並河 ",665
4159,"福丸 ",664
4160,"粉川 ",664
4161,"阿野 ",664
4162,"城内 ",663
4163,"有野 ",663
4164,"柿内 ",662
4165,"田名部 ",662
4166,"中坪 ",661
4167,"渋井 ",661
4168,"垂水 ",661
4169,"成岡 ",660
4170,"楠見 ",660
4171,"西端 ",660
4172,"海江田 ",660
4173,"大柴 ",659
4174,"鴻巣 ",659
4175,"浦口 ",659
4176,"名嘉 ",659
4177,"名村 ",659
4178,"佐保 ",658
4179,"柳内 ",658
4180,"稲福 ",658
4181,"成毛 ",658
4182,"荒武 ",658
4183,"城島 ",657
4184,"木立 ",657
4185,"棚瀬 ",657
4186,"牧瀬 ",657
4187,"寺園 ",656
4188,"鎌谷 ",656
4189,"見目 ",656
4190,"山神 ",656
4191,"戎 ",656
4192,"森松 ",656
4193,"加田 ",656
4194,"江部 ",656
4195,"駒村 ",656
4196,"粂 ",655
4197,"今堀 ",655
4198,"竹之下 ",655
4199,"大曲 ",655
4200,"丹生 ",655
4201,"柏村 ",655
4202,"扇 ",655
4203,"大国 ",655
4204,"二井 ",654
4205,"一井 ",654
4206,"関塚 ",653
4207,"津本 ",653
4208,"水内 ",653
4209,"和島 ",653
4210,"平手 ",652
4211,"今尾 ",652
4212,"西牟田 ",652
4213,"池浦 ",652
4214,"中町 ",652
4215,"瓜田 ",652
4216,"島原 ",652
4217,"力丸 ",652
4218,"菊島 ",651
4219,"金津 ",651
4220,"阿武 ",651
4221,"竹市 ",651
4222,"北園 ",650
4223,"内倉 ",650
4224,"岩戸 ",650
4225,"長堀 ",650
4226,"真子 ",650
4227,"高波 ",650
4228,"尾下 ",650
4229,"茅原 ",650
4230,"坂井田 ",650
4231,"徳江 ",650
4232,"室橋 ",649
4233,"高辻 ",649
4234,"木南 ",649
4235,"姉崎 ",649
4236,"白取 ",648
4237,"田邉 ",648
4238,"門屋 ",648
4239,"二上 ",648
4240,"江坂 ",648
4241,"網本 ",648
4242,"後藤田 ",647
4243,"成清 ",647
4244,"黒江 ",647
4245,"霜鳥 ",647
4246,"仲松 ",647
4247,"椛沢 ",647
4248,"鹿毛 ",647
4249,"近松 ",646
4250,"宮垣 ",645
4251,"高岩 ",645
4252,"坂場 ",645
4253,"長部 ",645
4254,"大田原 ",644
4255,"北里 ",644
4256,"車田 ",644
4257,"永川 ",644
4258,"大丸 ",644
4259,"枝 ",644
4260,"河原田 ",644
4261,"永澤 ",643
4262,"網代 ",643
4263,"伊能 ",643
4264,"当真 ",642
4265,"福江 ",642
4266,"政岡 ",641
4267,"増原 ",641
4268,"宇根 ",640
4269,"長久保 ",640
4270,"田井中 ",640
4271,"笹崎 ",640
4272,"岩男 ",640
4273,"原崎 ",640
4274,"関矢 ",639
4275,"小又 ",639
4276,"菖蒲 ",638
4277,"細越 ",638
4278,"鳥本 ",638
4279,"豊村 ",638
4280,"幅 ",637
4281,"斎 ",637
4282,"鳥谷 ",636
4283,"向江 ",636
4284,"冨澤 ",636
4285,"狩俣 ",636
4286,"武岡 ",635
4287,"清本 ",635
4288,"古森 ",634
4289,"片上 ",634
4290,"正井 ",634
4291,"清岡 ",634
4292,"敦賀 ",634
4293,"黒宮 ",633
4294,"小藤 ",633
4295,"曽根原 ",633
4296,"平方 ",633
4297,"宇賀 ",632
4298,"下津 ",632
4299,"池澤 ",632
4300,"渡口 ",632
4301,"久岡 ",632
4302,"南原 ",632
4303,"家村 ",631
4304,"椿原 ",631
4305,"渡嘉敷 ",631
4306,"降矢 ",631
4307,"竹ノ内 ",631
4308,"井手上 ",630
4309,"大日向 ",630
4310,"徳増 ",630
4311,"矢後 ",630
4312,"小佐野 ",630
4313,"阿川 ",630
4314,"銭谷 ",629
4315,"重光 ",629
4316,"山寺 ",629
4317,"鹿又 ",628
4318,"重久 ",628
4319,"鈴鹿 ",628
4320,"二口 ",628
4321,"西木 ",628
4322,"畠田 ",628
4323,"半澤 ",627
4324,"前澤 ",627
4325,"宮国 ",627
4326,"杉元 ",627
4327,"水戸部 ",626
4328,"塩井 ",626
4329,"竹松 ",626
4330,"道端 ",626
4331,"米野 ",626
4332,"武末 ",625
4333,"矢ケ崎 ",625
4334,"脇谷 ",625
4335,"土手 ",625
4336,"宗村 ",625
4337,"水崎 ",624
4338,"中泉 ",624
4339,"江副 ",624
4340,"番匠 ",624
4341,"税所 ",624
4342,"在原 ",624
4343,"松並 ",623
4344,"稲熊 ",623
4345,"溝井 ",623
4346,"泉沢 ",623
4347,"広橋 ",623
4348,"北森 ",622
4349,"池間 ",622
4350,"根間 ",622
4351,"大内田 ",622
4352,"南場 ",621
4353,"鴨井 ",621
4354,"鄭 ",621
4355,"徳村 ",621
4356,"平柳 ",621
4357,"加々美 ",621
4358,"米岡 ",620
4359,"若本 ",620
4360,"梅垣 ",620
4361,"槙田 ",620
4362,"牛込 ",620
4363,"徳弘 ",619
4364,"上沢 ",619
4365,"鎌野 ",618
4366,"門前 ",618
4367,"三ツ井 ",617
4368,"藤坂 ",617
4369,"岡内 ",617
4370,"成井 ",617
4371,"七尾 ",617
4372,"伊川 ",617
4373,"吉丸 ",617
4374,"本松 ",616
4375,"中地 ",616
4376,"渡慶次 ",616
4377,"津金 ",616
4378,"海保 ",615
4379,"小串 ",615
4380,"国谷 ",614
4381,"今坂 ",614
4382,"平泉 ",614
4383,"武下 ",614
4384,"秋田谷 ",614
4385,"長町 ",614
4386,"中河 ",614
4387,"三隅 ",614
4388,"浅間 ",613
4389,"長森 ",613
4390,"馬田 ",613
4391,"吉光 ",612
4392,"武知 ",612
4393,"永易 ",612
4394,"千坂 ",612
4395,"越山 ",612
4396,"武野 ",612
4397,"蛭間 ",610
4398,"酒谷 ",610
4399,"十亀 ",610
4400,"尾池 ",610
4401,"熊代 ",610
4402,"本井 ",610
4403,"跡部 ",610
4404,"岩館 ",610
4405,"尾西 ",609
4406,"畑本 ",609
4407,"逆井 ",609
4408,"額田 ",609
4409,"藤根 ",608
4410,"重山 ",608
4411,"成富 ",608
4412,"友寄 ",608
4413,"牛嶋 ",608
4414,"新堂 ",607
4415,"米丸 ",607
4416,"赤羽根 ",607
4417,"新貝 ",607
4418,"本名 ",607
4419,"江守 ",607
4420,"椋本 ",606
4421,"殿村 ",606
4422,"奥島 ",606
4423,"古泉 ",606
4424,"尾中 ",606
4425,"城谷 ",606
4426,"平栗 ",605
4427,"真坂 ",605
4428,"道家 ",605
4429,"守安 ",605
4430,"管 ",605
4431,"辛島 ",605
4432,"右近 ",604
4433,"宅間 ",604
4434,"引間 ",604
4435,"永安 ",604
4436,"渋江 ",604
4437,"我那覇 ",603
4438,"柴本 ",603
4439,"鯉沼 ",603
4440,"稲永 ",603
4441,"鮎沢 ",603
4442,"島尻 ",603
4443,"三矢 ",602
4444,"苅部 ",602
4445,"和智 ",602
4446,"中松 ",601
4447,"河嶋 ",600
4448,"粥川 ",600
4449,"杉内 ",600
4450,"早津 ",600
4451,"久留 ",600
4452,"作間 ",599
4453,"水町 ",599
4454,"下浦 ",599
4455,"鵜澤 ",599
4456,"押尾 ",598
4457,"嶋岡 ",598
4458,"富谷 ",598
4459,"壬生 ",598
4460,"堀籠 ",598
4461,"小宅 ",598
4462,"出崎 ",598
4463,"名田 ",598
4464,"兼重 ",597
4465,"国光 ",597
4466,"守本 ",597
4467,"長船 ",597
4468,"平下 ",597
4469,"向原 ",597
4470,"潮 ",597
4471,"福吉 ",597
4472,"佐多 ",597
4473,"附田 ",596
4474,"小野山 ",596
4475,"崎村 ",596
4476,"田和 ",596
4477,"山方 ",595
4478,"辻内 ",595
4479,"犬童 ",595
4480,"楯 ",595
4481,"沖中 ",594
4482,"松吉 ",594
4483,"真辺 ",594
4484,"県 ",594
4485,"阪下 ",594
4486,"瀬沼 ",594
4487,"江澤 ",593
4488,"川角 ",593
4489,"鹿山 ",592
4490,"松中 ",592
4491,"則武 ",592
4492,"中東 ",592
4493,"久木 ",591
4494,"菊永 ",591
4495,"本堂 ",591
4496,"飯坂 ",591
4497,"牛木 ",591
4498,"苗村 ",590
4499,"三室 ",590
4500,"間山 ",590
4501,"円城寺 ",590
4502,"椙山 ",589
4503,"久川 ",589
4504,"高羽 ",589
4505,"岩出 ",589
4506,"出島 ",589
4507,"三堀 ",589
4508,"桐田 ",588
4509,"越村 ",588
4510,"片渕 ",588
4511,"吉津 ",588
4512,"永渕 ",588
4513,"小松田 ",588
4514,"佐合 ",588
4515,"久間 ",588
4516,"源田 ",587
4517,"玉岡 ",587
4518,"飯盛 ",586
4519,"枝川 ",586
4520,"里中 ",586
4521,"樋山 ",586
4522,"蒲谷 ",586
4523,"廣川 ",585
4524,"御子柴 ",585
4525,"本藤 ",585
4526,"森高 ",585
4527,"前中 ",585
4528,"金島 ",585
4529,"大柿 ",584
4530,"熱海 ",584
4531,"竹越 ",583
4532,"諏佐 ",582
4533,"岩坪 ",582
4534,"上戸 ",582
4535,"根田 ",582
4536,"田倉 ",582
4537,"能美 ",582
4538,"炭谷 ",581
4539,"橋谷 ",581
4540,"久末 ",581
4541,"津波古 ",581
4542,"狩谷 ",581
4543,"奥崎 ",581
4544,"野路 ",581
4545,"小堤 ",581
4546,"千村 ",581
4547,"千種 ",581
4548,"入澤 ",580
4549,"七戸 ",580
4550,"勇 ",580
4551,"真山 ",580
4552,"羽藤 ",579
4553,"屋宜 ",579
4554,"木戸口 ",579
4555,"河南 ",579
4556,"山出 ",579
4557,"大仲 ",579
4558,"前園 ",579
4559,"前崎 ",578
4560,"井垣 ",578
4561,"豊泉 ",578
4562,"稲嶺 ",578
4563,"舟越 ",578
4564,"幕田 ",578
4565,"木塚 ",577
4566,"山倉 ",577
4567,"下山田 ",577
4568,"下釜 ",577
4569,"西潟 ",576
4570,"中曽根 ",576
4571,"小楠 ",576
4572,"才田 ",576
4573,"礒田 ",576
4574,"芦澤 ",575
4575,"匂坂 ",575
4576,"温井 ",575
4577,"船井 ",575
4578,"梯 ",575
4579,"宮寺 ",575
4580,"沓掛 ",573
4581,"戸梶 ",573
4582,"乗田 ",573
4583,"相坂 ",573
4584,"村西 ",573
4585,"小坂井 ",572
4586,"塩飽 ",572
4587,"伊倉 ",572
4588,"上羽 ",572
4589,"岸下 ",572
4590,"鶴丸 ",572
4591,"硲 ",572
4592,"奥富 ",572
4593,"野嶋 ",571
4594,"仁井 ",571
4595,"中石 ",571
4596,"竹前 ",571
4597,"下薗 ",571
4598,"館岡 ",571
4599,"折井 ",570
4600,"会津 ",569
4601,"平口 ",569
4602,"布村 ",569
4603,"細沼 ",569
4604,"米須 ",569
4605,"河添 ",569
4606,"若田 ",568
4607,"石嶋 ",568
4608,"丸林 ",568
4609,"牧口 ",568
4610,"田鍋 ",568
4611,"栄田 ",568
4612,"大多和 ",567
4613,"笹生 ",567
4614,"渋木 ",566
4615,"長谷山 ",566
4616,"大吉 ",566
4617,"紀平 ",566
4618,"武島 ",566
4619,"佐々野 ",566
4620,"蓼沼 ",566
4621,"嘉山 ",565
4622,"庭田 ",565
4623,"幸村 ",565
4624,"尾林 ",565
4625,"大輪 ",565
4626,"小岩井 ",565
4627,"六本木 ",564
4628,"峰尾 ",564
4629,"根上 ",564
4630,"江成 ",564
4631,"笹村 ",563
4632,"水澤 ",563
4633,"伊神 ",563
4634,"広崎 ",563
4635,"西館 ",562
4636,"大海 ",562
4637,"倉井 ",562
4638,"大枝 ",561
4639,"肥塚 ",561
4640,"古久保 ",561
4641,"小薗 ",561
4642,"金塚 ",561
4643,"後閑 ",561
4644,"栗岡 ",561
4645,"親川 ",560
4646,"神垣 ",559
4647,"富本 ",559
4648,"力武 ",559
4649,"倉富 ",559
4650,"酒寄 ",559
4651,"能登谷 ",559
4652,"時岡 ",559
4653,"瀧口 ",558
4654,"山腰 ",558
4655,"尾谷 ",558
4656,"時枝 ",557
4657,"尾辻 ",557
4658,"神本 ",557
4659,"瀧川 ",557
4660,"地引 ",557
4661,"益山 ",557
4662,"田伏 ",557
4663,"平崎 ",556
4664,"副田 ",556
4665,"鬼丸 ",556
4666,"豊沢 ",556
4667,"小嶺 ",556
4668,"萩野谷 ",555
4669,"津守 ",555
4670,"江里口 ",555
4671,"稲留 ",555
4672,"堀木 ",555
4673,"二俣 ",555
4674,"井波 ",554
4675,"弓田 ",554
4676,"下川原 ",554
4677,"竹重 ",554
4678,"向川 ",553
4679,"角山 ",553
4680,"浅羽 ",553
4681,"内橋 ",553
4682,"竹嶋 ",553
4683,"長妻 ",553
4684,"浅水 ",553
4685,"原井 ",553
4686,"鍵本 ",552
4687,"布野 ",552
4688,"磯川 ",552
4689,"昼間 ",552
4690,"畦地 ",552
4691,"並川 ",552
4692,"宿谷 ",552
4693,"椎橋 ",552
4694,"尾身 ",552
4695,"松家 ",551
4696,"御園生 ",551
4697,"位田 ",551
4698,"岡西 ",551
4699,"露崎 ",550
4700,"橘内 ",550
4701,"飯倉 ",550
4702,"中薗 ",550
4703,"寺元 ",550
4704,"財部 ",549
4705,"鍋倉 ",549
4706,"小鷹 ",549
4707,"須郷 ",549
4708,"山東 ",549
4709,"万谷 ",549
4710,"朽木 ",548
4711,"久場 ",548
4712,"冨士 ",548
4713,"穴吹 ",548
4714,"岡上 ",548
4715,"奥間 ",547
4716,"湯谷 ",547
4717,"武沢 ",547
4718,"川見 ",547
4719,"中嶌 ",547
4720,"内原 ",547
4721,"石内 ",547
4722,"積田 ",546
4723,"畑井 ",546
4724,"小笠 ",546
4725,"池之上 ",545
4726,"勝井 ",545
4727,"坂谷 ",545
4728,"藪田 ",544
4729,"竹石 ",544
4730,"笠野 ",544
4731,"森江 ",544
4732,"高浦 ",544
4733,"新実 ",544
4734,"草柳 ",543
4735,"有我 ",543
4736,"余田 ",543
4737,"永橋 ",543
4738,"仙頭 ",542
4739,"亀島 ",542
4740,"仲村渠 ",542
4741,"辻口 ",542
4742,"川窪 ",542
4743,"永峯 ",542
4744,"高場 ",542
4745,"古謝 ",541
4746,"平見 ",541
4747,"下司 ",541
4748,"赤荻 ",541
4749,"松重 ",541
4750,"合原 ",541
4751,"井桁 ",541
4752,"海老 ",540
4753,"樽谷 ",540
4754,"勝原 ",540
4755,"臼倉 ",540
4756,"八嶋 ",540
4757,"藪崎 ",540
4758,"余語 ",540
4759,"吉倉 ",540
4760,"手代木 ",540
4761,"本部 ",539
4762,"末廣 ",538
4763,"塩尻 ",538
4764,"芦谷 ",538
4765,"早水 ",538
4766,"韮沢 ",538
4767,"立崎 ",538
4768,"黄 ",538
4769,"高浪 ",538
4770,"長峯 ",538
4771,"和地 ",538
4772,"肥沼 ",537
4773,"岡橋 ",537
4774,"地主 ",537
4775,"浅子 ",537
4776,"下瀬 ",537
4777,"西松 ",537
4778,"来田 ",537
4779,"泉本 ",537
4780,"但馬 ",536
4781,"森澤 ",536
4782,"川淵 ",536
4783,"木之下 ",535
4784,"三笠 ",535
4785,"広重 ",535
4786,"枝松 ",535
4787,"玉手 ",535
4788,"小長井 ",535
4789,"常見 ",535
4790,"井ノ上 ",534
4791,"岸部 ",534
4792,"佐貫 ",534
4793,"古口 ",534
4794,"天内 ",534
4795,"屋比久 ",534
4796,"塩路 ",534
4797,"倉野 ",534
4798,"磯本 ",534
4799,"穐山 ",534
4800,"天池 ",534
4801,"亀本 ",533
4802,"榎原 ",533
4803,"財前 ",533
4804,"鷲津 ",533
4805,"竹迫 ",533
4806,"垣花 ",533
4807,"絹川 ",532
4808,"三藤 ",532
4809,"政木 ",532
4810,"長津 ",532
4811,"太刀川 ",532
4812,"吉開 ",531
4813,"渡壁 ",531
4814,"一之瀬 ",531
4815,"日景 ",531
4816,"鶴川 ",531
4817,"下中 ",531
4818,"港 ",531
4819,"露口 ",531
4820,"星原 ",531
4821,"立道 ",530
4822,"秋間 ",530
4823,"徳元 ",530
4824,"押谷 ",530
4825,"生出 ",530
4826,"丹後 ",530
4827,"三次 ",530
4828,"大曾根 ",530
4829,"神宮司 ",529
4830,"津谷 ",529
4831,"古寺 ",529
4832,"塩出 ",529
4833,"梶間 ",529
4834,"木林 ",529
4835,"奥脇 ",529
4836,"青池 ",528
4837,"麻野 ",528
4838,"二橋 ",528
4839,"小田倉 ",528
4840,"片井 ",528
4841,"町 ",528
4842,"溝川 ",527
4843,"坪 ",527
4844,"良知 ",527
4845,"重見 ",527
4846,"星名 ",527
4847,"大桃 ",527
4848,"名波 ",527
4849,"馬込 ",527
4850,"八木下 ",526
4851,"寺町 ",526
4852,"蔵元 ",525
4853,"深作 ",525
4854,"荒関 ",525
4855,"石間 ",525
4856,"寺師 ",525
4857,"山嵜 ",524
4858,"矢尾 ",524
4859,"本荘 ",524
4860,"鶴原 ",524
4861,"近内 ",523
4862,"佐久川 ",523
4863,"加藤木 ",523
4864,"沖原 ",523
4865,"須長 ",523
4866,"小町 ",522
4867,"中牟田 ",522
4868,"伊坂 ",522
4869,"轟木 ",522
4870,"釼持 ",522
4871,"久貝 ",522
4872,"桐村 ",522
4873,"野山 ",521
4874,"加部 ",521
4875,"北方 ",521
4876,"吉浜 ",521
4877,"湯村 ",520
4878,"中屋敷 ",520
4879,"大渡 ",520
4880,"岩越 ",520
4881,"日野原 ",520
4882,"新屋敷 ",520
4883,"高屋敷 ",520
4884,"坂木 ",520
4885,"門川 ",520
4886,"甲賀 ",520
4887,"井戸川 ",519
4888,"大路 ",519
4889,"萩森 ",519
4890,"阿蘇 ",519
4891,"小金井 ",519
4892,"早見 ",518
4893,"小手川 ",518
4894,"八角 ",518
4895,"嶺井 ",518
4896,"崎野 ",518
4897,"久郷 ",518
4898,"与田 ",518
4899,"溝辺 ",518
4900,"岡澤 ",517
4901,"金藤 ",517
4902,"有薗 ",517
4903,"古西 ",517
4904,"阿波 ",517
4905,"椎谷 ",516
4906,"下道 ",516
4907,"神里 ",516
4908,"見城 ",516
4909,"浜西 ",516
4910,"宇藤 ",516
4911,"鷲巣 ",516
4912,"花見 ",516
4913,"芳田 ",516
4914,"保泉 ",516
4915,"藤咲 ",516
4916,"伊関 ",516
4917,"朝川 ",516
4918,"岩藤 ",516
4919,"関岡 ",515
4920,"渕田 ",515
4921,"小石川 ",515
4922,"広渡 ",515
4923,"鵜木 ",515
4924,"今出 ",515
4925,"中俣 ",515
4926,"荒山 ",515
4927,"保井 ",515
4928,"北風 ",515
4929,"四方田 ",514
4930,"磯島 ",514
4931,"坂詰 ",514
4932,"粟井 ",513
4933,"釣 ",513
4934,"因幡 ",513
4935,"一丸 ",513
4936,"北河 ",513
4937,"花澤 ",513
4938,"茂手木 ",513
4939,"谷畑 ",513
4940,"弘瀬 ",512
4941,"永末 ",512
4942,"捧 ",512
4943,"久保川 ",512
4944,"坪山 ",511
4945,"福冨 ",511
4946,"瀬上 ",511
4947,"宮迫 ",511
4948,"国定 ",510
4949,"稲津 ",510
4950,"福尾 ",510
4951,"古味 ",510
4952,"園原 ",510
4953,"舟田 ",510
4954,"岩部 ",510
4955,"川岡 ",509
4956,"大向 ",509
4957,"萱沼 ",509
4958,"笠川 ",509
4959,"石口 ",509
4960,"続木 ",509
4961,"駒木 ",509
4962,"室賀 ",509
4963,"矢谷 ",508
4964,"堀家 ",508
4965,"田下 ",508
4966,"勝島 ",508
4967,"平中 ",508
4968,"貞方 ",507
4969,"寺野 ",507
4970,"桶田 ",507
4971,"米内 ",507
4972,"越後谷 ",507
4973,"山宮 ",507
4974,"藤牧 ",506
4975,"出町 ",506
4976,"鎗田 ",506
4977,"池尾 ",506
4978,"小酒井 ",505
4979,"嶋谷 ",505
4980,"朝妻 ",505
4981,"有江 ",505
4982,"後 ",505
4983,"尾坂 ",505
4984,"家入 ",505
4985,"樽本 ",505
4986,"鹿嶋 ",505
4987,"浪川 ",505
4988,"天間 ",504
4989,"笈川 ",504
4990,"永戸 ",504
4991,"中庭 ",504
4992,"布谷 ",504
4993,"治田 ",504
4994,"矢本 ",504
4995,"宇土 ",503
4996,"平元 ",503
4997,"真栄城 ",503
4998,"小迫 ",503
4999,"今江 ",503
5000,"福野 ",503
5001,"黒谷 ",503
5002,"駿河 ",503
5003,"都竹 ",503
5004,"井戸田 ",502
5005,"茂原 ",502
5006,"飯室 ",502
5007,"平光 ",502
5008,"砂子 ",501
5009,"古場 ",501
5010,"仁井田 ",501
5011,"大舘 ",501
5012,"宇都木 ",501
5013,"片貝 ",501
5014,"目時 ",501
5015,"小金丸 ",501
5016,"行木 ",500
5017,"西里 ",500
5018,"輪島 ",500
5019,"蓮田 ",500
5020,"開田 ",500
5021,"折本 ",500
5022,"都 ",499
5023,"米盛 ",499
5024,"永留 ",499
5025,"指宿 ",499
5026,"海谷 ",498
5027,"石栗 ",498
5028,"砂金 ",498
5029,"今宮 ",498
5030,"沢登 ",498
5031,"猪田 ",498
5032,"馬屋原 ",498
5033,"栃原 ",498
5034,"大洞 ",498
5035,"桑江 ",498
5036,"牧本 ",497
5037,"沓名 ",497
5038,"今別府 ",497
5039,"神園 ",497
5040,"米島 ",497
5041,"三池 ",497
5042,"其田 ",497
5043,"今藤 ",497
5044,"金築 ",497
5045,"倉永 ",497
5046,"村重 ",497
5047,"神馬 ",497
5048,"粂川 ",496
5049,"沼本 ",496
5050,"田形 ",496
5051,"松竹 ",496
5052,"国方 ",496
5053,"才木 ",496
5054,"押見 ",496
5055,"植月 ",496
5056,"但野 ",496
5057,"桂木 ",496
5058,"伊勢谷 ",495
5059,"長本 ",495
5060,"恵良 ",495
5061,"小田中 ",495
5062,"反田 ",495
5063,"柏井 ",495
5064,"竜 ",495
5065,"天笠 ",494
5066,"掛水 ",494
5067,"田名網 ",494
5068,"白子 ",494
5069,"広 ",494
5070,"綾 ",494
5071,"盛岡 ",494
5072,"菊原 ",494
5073,"今崎 ",494
5074,"井畑 ",493
5075,"篠沢 ",493
5076,"竹添 ",493
5077,"川波 ",493
5078,"横木 ",493
5079,"小野口 ",493
5080,"鹿間 ",493
5081,"三部 ",493
5082,"山代 ",492
5083,"松沼 ",492
5084,"津波 ",492
5085,"兼本 ",492
5086,"蛭子 ",492
5087,"真保 ",491
5088,"芦刈 ",491
5089,"勝谷 ",491
5090,"鳥巣 ",491
5091,"原本 ",491
5092,"菅波 ",491
5093,"榑林 ",491
5094,"北橋 ",491
5095,"田鎖 ",491
5096,"小越 ",491
5097,"粂田 ",491
5098,"浜畑 ",490
5099,"柿島 ",490
5100,"折口 ",490
5101,"熊切 ",489
5102,"白砂 ",489
5103,"徳富 ",489
5104,"井阪 ",489
5105,"春口 ",489
5106,"塩野谷 ",488
5107,"馬庭 ",487
5108,"阿藤 ",487
5109,"秋保 ",487
5110,"隈本 ",487
5111,"海沼 ",487
5112,"増島 ",487
5113,"雨森 ",487
5114,"戸来 ",487
5115,"岡留 ",487
5116,"臼木 ",486
5117,"道本 ",486
5118,"谷水 ",486
5119,"上代 ",486
5120,"土倉 ",485
5121,"神前 ",485
5122,"行武 ",485
5123,"高嶺 ",485
5124,"竜野 ",485
5125,"宮津 ",485
5126,"淀川 ",485
5127,"猪子 ",484
5128,"八木原 ",484
5129,"安形 ",484
5130,"吉国 ",483
5131,"藤重 ",483
5132,"幸山 ",483
5133,"広松 ",483
5134,"嶺 ",483
5135,"上床 ",483
5136,"京田 ",483
5137,"河地 ",483
5138,"八戸 ",483
5139,"志方 ",483
5140,"蒲地 ",482
5141,"馬野 ",482
5142,"石附 ",482
5143,"長戸 ",482
5144,"倉元 ",482
5145,"讃岐 ",482
5146,"銘苅 ",482
5147,"中富 ",482
5148,"須磨 ",482
5149,"盛山 ",482
5150,"松上 ",481
5151,"河尻 ",481
5152,"持永 ",481
5153,"勝沼 ",481
5154,"高内 ",481
5155,"原嶋 ",481
5156,"山鹿 ",481
5157,"都甲 ",480
5158,"成尾 ",480
5159,"福満 ",480
5160,"大喜多 ",480
5161,"早稲田 ",480
5162,"船岡 ",480
5163,"奥住 ",480
5164,"折橋 ",480
5165,"堂下 ",479
5166,"植西 ",479
5167,"大久 ",479
5168,"西永 ",479
5169,"須沢 ",479
5170,"槌谷 ",478
5171,"広兼 ",478
5172,"道田 ",478
5173,"碓氷 ",478
5174,"大植 ",478
5175,"姉川 ",478
5176,"若園 ",478
5177,"鶴井 ",477
5178,"庄 ",477
5179,"北浜 ",477
5180,"空閑 ",477
5181,"稲原 ",477
5182,"下林 ",477
5183,"蕪木 ",477
5184,"奥園 ",477
5185,"吉賀 ",477
5186,"久米田 ",476
5187,"帰山 ",476
5188,"矢ケ部 ",475
5189,"徳 ",475
5190,"垣見 ",475
5191,"田森 ",475
5192,"広山 ",475
5193,"富高 ",475
5194,"端 ",475
5195,"饗庭 ",475
5196,"重政 ",475
5197,"安元 ",475
5198,"鵜沼 ",474
5199,"多久和 ",474
5200,"初見 ",474
5201,"天木 ",474
5202,"小内 ",474
5203,"春本 ",474
5204,"藍原 ",474
5205,"岩屋 ",474
5206,"都留 ",474
5207,"久門 ",473
5208,"三平 ",473
5209,"小北 ",473
5210,"小海 ",473
5211,"長川 ",473
5212,"石浦 ",473
5213,"岩室 ",473
5214,"真中 ",473
5215,"辻中 ",472
5216,"末藤 ",472
5217,"本江 ",472
5218,"荻山 ",472
5219,"江木 ",472
5220,"大水 ",472
5221,"的野 ",472
5222,"菊野 ",472
5223,"松場 ",472
5224,"水江 ",472
5225,"政田 ",472
5226,"富所 ",471
5227,"上薗 ",471
5228,"浜尾 ",471
5229,"宮上 ",471
5230,"刀祢 ",471
5231,"鑓水 ",471
5232,"菅本 ",471
5233,"海原 ",471
5234,"秋岡 ",471
5235,"嶺岸 ",471
5236,"南村 ",470
5237,"枦山 ",470
5238,"下垣 ",470
5239,"室山 ",470
5240,"下間 ",470
5241,"川野辺 ",470
5242,"垣田 ",470
5243,"薮野 ",470
5244,"永村 ",469
5245,"大胡 ",469
5246,"浜端 ",469
5247,"村里 ",469
5248,"森住 ",469
5249,"板山 ",469
